114;126;113;12
118;130;118;12
122;134;117;12
117;130;118;13
126;139;122;13
113;126;118;13
126;139;126;13
117;130;118;13
113;126;114;13
118;131;117;13
126;139;126;13
126;139;126;13
126;139;126;13
118;131;126;13
117;130;122;13
113;126;126;13
126;139;126;13
118;131;114;13
117;130;117;13
122;135;117;13
117;130;139;13
122;135;114;13
122;135;117;13
117;130;118;13
117;130;126;13
113;126;113;13
118;134;126;16
114;130;121;16
118;134;113;16
118;134;118;16
131;147;122;16
126;142;126;16
126;142;126;16
122;138;114;16
118;134;126;16
113;130;118;17
118;135;122;17
122;139;126;17
113;130;118;17
113;130;117;17
118;135;118;17
126;143;134;17
117;134;126;17
113;130;117;17
113;130;122;17
117;134;122;17
164;181;121;17
118;135;118;17
113;130;118;17
117;135;122;18
118;138;122;20
114;134;118;20
118;138;130;20
114;134;520;20
126;146;126;20
118;139;121;21
118;139;130;21
113;134;121;21
118;139;126;21
118;139;122;21
126;147;122;21
117;138;126;21
118;139;126;21
122;143;126;21
114;135;122;21
126;147;122;21
126;147;126;21
113;134;122;21
113;134;122;21
118;139;130;21
134;155;126;21
122;143;126;21
121;143;118;22
113;135;130;22
121;143;126;22
117;139;131;22
121;143;138;22
117;139;126;22
122;146;126;24
118;142;126;24
114;138;126;24
118;142;122;24
122;147;130;25
122;147;126;25
113;138;126;25
118;143;121;25
113;138;126;25
135;160;126;25
118;143;126;25
114;139;126;25
114;139;114;25
117;143;126;26
113;139;114;26
113;139;117;26
130;156;122;26
113;139;126;26
113;139;118;26
114;143;126;29
114;143;126;29
126;155;122;29
113;143;126;30
135;168;126;33
122;155;126;33
126;159;126;33
126;159;126;33
126;159;130;33
117;151;126;34
126;160;126;34
126;160;118;34
126;160;122;34
117;152;126;35
126;163;126;37
114;151;126;37
122;160;126;38
117;155;126;38
122;160;143;38
121;159;130;38
122;160;126;38
126;164;122;38
130;168;126;38
122;160;126;38
126;164;122;38
126;164;130;38
126;164;126;38
126;164;122;38
121;159;113;38
122;160;126;38
131;172;134;41
114;155;114;41
118;159;126;41
126;168;122;42
126;168;126;42
122;164;126;42
126;168;122;42
126;168;122;42
126;168;126;42
126;168;126;42
126;168;126;42
118;160;126;42
118;160;126;42
139;181;121;42
126;168;126;42
122;164;126;42
126;168;126;42
117;160;122;43
121;164;126;43
117;160;114;43
134;177;126;43
118;163;121;45
118;163;134;45
118;163;126;45
126;172;126;46
122;168;143;46
126;172;126;46
117;163;126;46
126;172;126;46
126;172;122;46
122;168;126;46
126;172;126;46
126;172;126;46
118;164;130;46
126;172;126;46
126;172;134;46
118;164;118;46
134;180;122;46
126;172;126;46
134;181;130;47
117;164;122;47
121;168;122;47
117;164;126;47
113;160;130;47
117;164;122;47
134;181;126;47
113;160;126;47
117;164;126;47
134;181;114;47
114;164;122;50
118;168;126;50
134;184;126;50
126;176;126;50
113;163;121;50
118;168;130;50
114;164;126;50
114;164;130;50
126;176;121;50
126;176;126;50
122;172;121;50
118;168;126;50
118;168;122;50
118;168;122;50
126;176;126;50
135;185;130;50
113;164;126;51
126;177;126;51
117;168;130;51
117;168;130;51
113;164;121;51
134;185;126;51
114;168;126;54
118;172;126;54
118;172;130;54
126;180;126;54
126;180;126;54
114;168;122;54
126;180;121;54
122;176;126;54
122;176;122;54
114;168;126;54
126;180;126;54
114;168;126;54
122;176;121;54
114;168;126;54
126;180;121;54
113;168;130;55
122;177;126;55
126;181;122;55
113;168;122;55
117;172;122;55
117;172;126;55
126;181;131;55
126;181;126;55
117;172;126;55
113;168;126;55
113;168;126;55
117;172;135;55
126;181;126;55
117;172;121;55
113;168;117;55
117;172;122;55
117;173;135;56
117;173;126;56
122;180;126;58
114;172;126;58
118;176;130;58
126;184;126;58
114;172;126;58
126;184;126;58
114;172;135;58
126;185;126;59
126;185;122;59
118;177;121;59
118;177;126;59
113;172;122;59
117;176;122;59
113;172;126;59
117;177;126;60
117;177;126;60
118;180;130;62
118;180;122;62
118;180;126;62
118;180;126;62
118;180;126;62
118;181;126;63
126;189;126;63
122;185;134;63
126;189;126;63
122;185;122;63
122;185;126;63
126;189;131;63
117;180;122;63
121;185;130;64
113;177;126;64
114;180;122;66
114;180;130;66
122;188;135;66
113;180;134;67
122;189;126;67
126;193;122;67
122;189;122;67
118;185;126;67
126;193;122;67
117;184;122;67
114;181;122;67
113;180;126;67
122;189;118;67
126;193;126;67
118;185;126;67
117;185;131;68
113;181;121;68
126;194;113;68
130;198;126;68
117;185;122;68
131;202;117;71
117;188;126;71
131;202;126;71
118;189;122;71
117;188;248;71
118;189;126;71
126;198;126;72
113;185;131;72
121;193;122;72
113;185;130;72
114;189;118;75
118;193;122;75
118;193;126;75
118;193;126;75
113;189;126;76
113;189;122;76
126;202;139;76
113;189;130;76
113;189;126;76
122;198;130;76
126;202;126;76
113;189;131;76
118;194;126;76
114;193;126;79
114;193;118;79
122;201;130;79
114;193;122;79
122;202;142;80
113;193;126;80
114;194;122;80
113;193;126;80
117;201;121;84
114;198;126;84
126;210;126;84
118;206;126;88
121;210;126;89
113;202;117;89
117;206;126;89
118;210;117;92
117;215;126;98
126;226;126;100
151;252;126;101
122;226;122;104
130;235;126;105
126;231;122;105
126;231;122;105
122;230;122;108
126;235;126;109
118;227;118;109
117;227;121;110
122;235;121;113
122;235;134;113
122;235;126;113
117;231;126;114
131;247;130;116
122;239;126;117
122;239;168;117
114;231;118;117
122;239;122;117
113;231;172;118
122;240;122;118
122;240;126;118
113;235;126;122
113;235;126;122
117;240;122;123
113;240;126;127
114;243;122;129
126;256;126;130
113;243;118;130
126;256;126;130
130;261;126;131
126;260;126;134
122;256;134;134
126;260;122;134
126;260;139;134
122;257;126;135
126;264;126;138
118;256;122;138
126;265;139;139
126;265;122;139
113;252;126;139
118;261;122;143
118;261;122;143
113;256;122;143
117;260;122;143
121;265;126;144
114;260;122;146
114;260;126;146
126;273;122;147
122;269;126;147
126;273;126;147
118;265;122;147
117;265;121;148
121;269;126;148
126;274;122;148
122;272;126;150
121;272;126;151
114;265;122;151
122;273;126;151
126;277;126;151
118;269;126;151
117;269;126;152
113;265;122;152
126;278;122;152
118;273;126;155
118;273;126;155
122;278;122;156
122;278;122;156
122;281;126;159
122;285;122;163
122;286;126;164
122;286;134;164
113;277;126;164
130;294;126;164
134;299;126;165
126;294;126;168
122;290;121;168
117;286;121;169
118;289;126;171
126;298;126;172
113;286;122;173
126;299;131;173
118;294;122;176
118;294;122;176
113;290;126;177
118;298;130;180
118;299;122;181
126;311;122;185
117;302;126;185
142;327;121;185
113;299;130;186
117;303;126;186
126;314;121;188
118;306;126;188
126;314;126;188
126;314;122;188
118;306;126;188
126;315;126;189
113;302;121;189
113;303;122;190
118;311;122;193
126;319;126;193
126;320;126;194
117;316;126;199
126;327;122;201
126;327;122;201
126;328;126;202
114;316;130;202
126;328;147;202
126;331;130;205
117;323;122;206
117;323;122;206
113;320;122;207
118;327;126;209
118;327;122;209
118;328;135;210
118;328;122;210
126;336;122;210
113;327;126;214
134;348;121;214
117;331;126;214
114;328;122;214
114;328;122;214
126;344;143;218
126;344;130;218
126;344;126;218
118;336;139;218
122;340;126;218
117;336;130;219
126;345;126;219
126;345;122;219
118;340;126;222
126;348;138;222
114;336;126;222
113;336;126;223
122;345;134;223
118;344;122;226
114;341;126;227
118;348;126;230
118;348;122;230
118;349;126;231
118;349;126;231
118;349;126;231
114;353;126;239
118;357;126;239
117;357;172;240
122;369;126;247
113;387;126;274
113;387;126;274
114;395;122;281
121;407;126;286
117;408;122;291
113;415;121;302
131;466;135;335
126;471;130;345
117;471;122;354
121;482;121;361
126;496;126;370
118;500;122;382
118;517;126;399
114;546;122;432
126;584;122;458
126;4070;126;3944
