143;168;135
126;265;143
126;134;126
126;277;131
122;173;126
122;180;122
126;139;126
131;176;134
126;177;122
122;180;121
121;135;122
122;159;134
122;222;126
126;168;130
134;345;126
126;176;122
126;168;122
122;156;126
126;164;126
126;143;126
126;168;130
126;181;126
134;172;122
122;168;134
126;156;122
126;168;126
126;201;126
139;260;139
126;168;126
126;185;122
126;189;126
122;232;126
126;168;126
126;135;126
126;168;126
126;168;126
122;164;135
126;164;122
122;235;122
122;193;130
126;176;139
126;147;122
126;138;121
122;139;126
126;156;122
126;156;122
122;159;121
126;134;138
126;138;126
121;247;122
126;135;122
126;240;126
126;176;130
126;143;130
131;231;122
122;226;126
126;185;122
122;155;126
126;160;130
122;135;122
126;269;122
126;184;121
122;189;122
122;160;122
134;138;126
126;357;126
143;168;126
122;164;126
126;172;134
126;160;122
126;156;122
126;172;122
126;151;138
126;177;134
126;139;135
126;160;122
126;168;122
131;180;122
126;256;122
126;176;134
134;240;126
126;156;122
122;189;121
126;176;126
126;163;122
122;152;126
121;176;135
122;210;122
122;159;126
126;168;126
122;135;122
122;168;126
126;190;134
126;160;126
126;184;126
126;156;139
126;168;126
122;252;126
134;168;126
122;134;130
122;138;121
122;168;126
122;168;122
121;184;126
126;173;126
126;252;122
122;134;131
122;261;122
122;172;126
122;159;122
126;176;126
126;193;122
126;163;122
122;155;122
126;168;130
122;168;121
126;159;126
126;160;122
122;176;126
122;135;122
130;176;126
126;164;126
126;159;121
121;160;122
126;159;126
122;248;126
126;168;139
126;160;126
126;445;126
126;172;122
126;147;122
130;273;126
122;168;122
126;134;122
126;168;122
134;193;126
126;185;135
126;223;122
122;168;126
126;172;126
126;189;134
126;168;126
126;189;126
122;164;126
126;160;122
122;143;121
122;172;134
126;177;126
126;160;126
126;159;122
168;138;126
126;139;126
126;201;143
126;160;126
126;248;126
126;156;122
126;160;126
126;608;122
126;134;126
126;264;122
126;134;126
126;176;130
126;172;126
143;206;122
126;185;122
122;134;122
122;164;122
126;151;126
142;168;126
126;138;122
126;176;130
121;168;122
126;252;172
126;172;126
121;159;122
126;277;126
126;168;122
122;172;126
130;180;122
126;327;121
121;164;122
126;176;126
126;139;121
126;164;134
122;189;121
126;184;139
126;181;126
126;164;122
126;273;130
130;164;122
126;244;126
126;164;126
126;160;134
126;185;126
121;155;121
126;164;122
122;269;126
126;273;126
122;168;126
122;181;126
126;160;122
126;172;126
126;504;126
126;164;126
126;177;126
126;164;126
126;277;126
126;189;126
126;188;130
126;172;122
126;194;126
126;168;126
130;164;122
122;223;130
122;134;121
122;172;126
126;181;126
126;134;122
126;135;130
135;139;122
126;168;126
122;164;122
122;134;121
122;193;126
122;184;122
126;143;122
121;173;122
121;147;122
126;172;122
122;164;126
122;168;122
121;168;122
135;172;122
122;163;126
122;168;126
126;344;126
126;168;122
122;160;122
147;197;126
134;185;126
126;193;126
126;155;122
126;168;126
126;168;122
126;181;126
126;173;122
126;172;126
122;168;131
134;164;126
122;163;143
126;378;126
189;139;122
126;264;138
122;163;126
126;269;139
126;181;126
126;180;121
121;193;126
122;176;130
134;176;121
126;134;121
139;193;172
126;168;126
126;172;130
126;168;126
130;138;126
126;159;126
126;172;126
130;164;126
122;164;126
134;168;130
126;282;122
122;138;122
126;139;126
130;198;134
121;163;134
126;168;126
126;139;143
126;139;139
126;487;126
126;180;126
126;134;122
126;163;126
126;181;126
126;173;122
126;264;126
122;240;122
126;143;126
126;160;122
121;139;126
122;164;122
122;176;177
126;164;126
121;194;126
122;188;126
126;176;130
126;278;126
122;177;122
122;168;126
126;173;126
131;231;121
130;168;126
126;138;126
126;185;122
122;172;126
126;269;126
126;148;126
126;164;130
130;248;126
121;172;126
126;135;126
126;177;122
126;177;143
126;135;122
126;134;126
126;168;126
126;168;126
126;164;131
126;172;126
135;424;126
126;168;122
121;159;121
121;374;135
135;160;122
126;155;126
126;168;126
122;168;122
122;138;126
126;176;126
126;168;126
126;176;126
122;198;134
126;159;122
130;164;126
122;177;122
126;160;122
121;164;121
122;189;126
126;184;122
126;193;126
126;227;126
126;168;139
126;185;130
122;172;130
126;176;126
126;176;126
126;181;122
122;138;126
126;168;122
122;176;126
126;193;130
126;193;122
126;277;122
126;134;122
121;164;122
122;135;122
126;193;126
126;252;122
126;160;126
122;168;126
122;164;126
122;139;126
126;159;121
122;168;122
126;168;126
122;261;121
126;168;126
126;172;122
134;176;121
121;160;126
126;172;126
126;172;121
122;168;126
126;164;126
122;159;121
122;420;121
122;177;126
130;164;130
122;252;122
143;168;126
130;173;121
126;134;126
126;188;130
126;177;122
126;168;126
126;197;130
122;155;126
122;197;122
122;180;122
122;168;122
121;155;121
126;168;126
126;168;122
126;138;126
126;156;122
126;164;126
126;139;122
122;139;126
121;173;126
126;172;122
126;206;130
126;168;122
121;139;122
126;172;121
139;412;121
126;252;122
126;168;172
126;168;126
122;151;122
122;168;126
126;138;134
126;168;134
126;172;121
126;139;126
122;172;122
126;177;122
122;176;130
126;160;122
122;172;122
122;160;122
126;369;122
131;260;126
122;239;130
126;185;122
122;138;126
126;164;126
126;164;121
126;176;126
126;134;121
126;139;138
122;155;126
122;139;121
122;134;122
122;243;121
122;184;122
122;273;139
126;215;126
121;138;126
126;168;126
130;159;122
122;138;122
126;139;143
126;164;122
122;176;126
126;168;139
122;160;122
126;138;126
126;163;126
121;185;126
126;163;121
122;163;130
122;168;126
122;433;126
126;172;130
122;172;126
122;160;122
121;193;126
126;156;122
122;176;126
126;142;126
126;139;126
126;172;126
121;156;122
121;172;122
126;189;126
122;164;126
126;176;126
126;164;126
126;168;126
126;168;134
126;185;126
126;135;126
126;139;126
135;168;122
122;164;126
126;243;122
122;172;131
122;139;122
126;159;126
126;176;126
126;163;138
126;189;168
121;168;122
121;172;122
126;168;130
126;168;126
126;134;122
126;240;122
126;139;122
126;198;126
126;177;126
126;143;130
126;177;130
126;143;126
126;176;122
122;172;126
126;172;126
130;172;126
126;180;138
121;185;130
122;168;126
126;193;130
126;176;126
126;139;122
122;236;130
126;177;122
126;138;130
126;180;126
131;202;143
122;218;126
122;176;121
126;164;126
126;164;130
126;138;126
126;168;126
122;189;126
122;172;126
126;177;126
143;189;135
130;143;126
126;176;126
122;168;126
126;181;130
122;172;121
126;156;138
126;172;126
126;168;122
126;202;122
122;139;126
126;189;126
126;252;122
122;164;126
122;160;126
126;159;126
126;164;122
126;159;126
122;172;122
126;190;126
122;138;126
126;172;126
126;232;134
122;227;122
126;193;138
126;168;126
121;163;126
122;185;139
126;160;122
121;310;122
126;159;122
122;269;126
126;177;122
126;164;126
126;184;130
126;168;126
126;134;126
122;177;126
122;236;122
134;176;126
126;172;126
126;173;126
126;138;126
134;184;126
126;571;130
126;184;130
122;172;122
126;176;139
126;173;130
126;143;131
126;160;122
134;185;126
122;159;121
126;168;172
121;155;126
126;231;130
131;156;151
122;168;121
126;168;122
122;160;126
126;168;122
121;177;122
126;180;143
126;181;126
122;134;126
126;188;130
126;176;126
122;135;122
126;155;122
126;190;122
126;139;122
126;210;126
126;425;122
122;168;135
126;134;122
126;159;122
122;180;126
126;269;126
126;290;126
126;172;122
134;163;126
126;139;122
126;189;126
126;160;126
126;173;126
126;261;122
122;163;122
122;160;122
122;239;126
122;139;126
126;190;126
126;172;126
126;185;126
126;256;122
4801;172;122
126;159;126
126;256;122
121;139;126
126;194;126
126;177;134
126;160;122
126;194;126
126;223;122
126;303;126
126;159;121
126;172;126
126;134;131
126;135;122
126;274;122
122;164;126
126;156;122
122;185;130
139;173;126
126;282;131
130;135;122
126;190;126
126;168;126
142;168;126
126;223;121
126;138;122
126;160;122
122;164;122
122;185;121
126;139;122
126;164;143
122;176;134
126;177;126
126;168;122
126;185;130
126;210;126
126;159;126
122;172;126
126;164;126
126;269;122
126;172;121
130;155;126
126;168;122
126;168;126
122;172;139
122;176;122
121;168;126
126;244;122
122;160;122
122;173;130
126;189;135
134;163;130
122;164;122
126;134;152
130;185;126
126;176;121
126;256;126
126;164;126
126;176;126
121;193;168
122;156;122
121;164;135
126;180;126
139;135;126
131;282;122
126;193;126
126;488;126
122;160;126
126;164;126
121;138;126
126;164;126
126;184;135
126;164;126
122;135;122
126;164;121
134;168;130
130;173;126
126;135;122
121;164;126
126;168;126
122;164;122
121;143;126
126;134;126
126;163;121
126;160;126
126;168;134
122;163;126
126;194;122
122;172;121
122;164;122
122;168;122
126;177;134
126;168;126
126;206;126
126;168;134
126;193;126
122;181;126
135;134;122
126;193;139
126;181;121
126;168;126
122;176;130
126;257;126
126;190;126
122;164;138
126;177;126
126;138;126
126;168;122
122;134;122
126;172;135
122;177;122
126;168;126
126;164;126
121;134;126
122;260;121
122;135;126
126;160;126
130;168;126
126;185;126
122;168;126
122;244;126
122;227;126
135;181;134
126;172;134
126;189;130
126;156;122
143;143;134
126;176;126
126;134;126
122;164;138
126;193;121
122;177;126
126;135;126
122;168;122
126;177;122
122;172;130
126;181;122
121;172;126
126;168;122
122;190;126
126;176;121
126;160;122
126;164;126
122;185;122
122;168;126
126;160;135
122;164;122
126;168;138
126;320;130
126;160;126
126;231;122
126;164;122
121;168;135
126;164;122
122;311;122
126;185;126
126;257;126
126;164;122
126;168;130
134;164;131
126;180;122
126;181;130
122;181;122
126;185;126
122;172;134
126;168;122
122;160;122
126;164;126
126;177;130
126;164;126
122;206;134
126;163;121
121;181;130
126;139;126
126;163;126
122;185;139
126;155;122
121;190;130
122;139;130
126;177;126
122;156;122
131;139;126
122;159;131
126;139;126
126;160;122
126;168;126
126;164;122
122;299;126
121;290;122
126;190;126
122;164;131
126;176;126
126;156;126
126;160;122
122;185;135
126;139;122
126;160;121
126;294;139
131;168;126
126;168;126
121;155;121
122;496;126
126;168;126
122;189;122
126;172;126
126;172;122
126;168;122
126;176;122
126;164;126
122;190;126
122;168;126
126;172;126
126;172;134
135;159;126
126;168;122
122;176;130
126;164;134
122;159;126
134;176;126
126;155;126
122;189;122
126;185;126
126;168;126
126;134;121
122;168;122
126;185;130
126;139;126
126;134;122
122;164;122
126;173;122
126;164;122
126;235;122
126;508;126
126;189;121
122;197;126
126;142;126
130;135;122
122;168;126
126;163;126
126;298;122
122;168;122
122;273;126
121;176;126
126;395;126
126;139;130
122;138;126
122;172;126
126;156;126
126;160;122
122;172;185
122;189;126
126;139;126
126;138;126
126;181;130
131;168;121
126;172;122
126;151;130
126;164;121
126;168;126
121;160;122
122;134;121
126;223;126
126;173;134
122;185;126
126;142;122
126;172;122
122;160;122
126;160;126
126;231;130
122;139;126
126;298;126
126;164;177
126;177;126
126;134;139
126;135;126
126;172;126
122;189;121
122;206;126
122;164;122
121;188;121
126;159;134
126;135;135
121;269;121
121;156;126
126;143;126
126;164;135
131;160;122
122;139;126
126;147;122
122;164;122
121;194;126
135;160;122
126;164;122
126;160;121
122;160;134
126;134;130
126;185;126
126;197;126
126;420;126
121;160;126
121;168;134
122;260;122
126;135;126
126;159;126
126;286;126
122;180;126
126;189;135
126;164;135
126;408;122
126;181;130
122;139;122
126;143;126
122;164;122
126;139;126
126;139;122
121;172;126
126;168;126
126;189;126
143;160;122
126;180;126
121;164;130
130;277;126
126;180;126
126;164;122
126;189;130
126;155;122
121;462;126
126;173;121
126;156;122
122;139;122
126;164;131
122;184;130
122;163;126
126;256;126
126;269;126
126;138;126
126;160;122
122;176;139
126;135;126
126;138;126
131;139;122
122;361;122
126;181;122
131;172;126
126;160;122
122;135;130
126;491;126
126;160;122
126;173;126
126;260;126
122;172;126
126;168;126
121;172;139
126;571;121
126;269;126
126;160;130
122;180;130
135;159;126
126;428;122
126;139;126
122;151;122
126;168;122
122;172;126
121;134;122
122;223;126
122;168;126
126;168;126
134;168;126
121;156;126
126;138;126
126;164;134
126;139;126
126;139;126
126;168;122
122;176;121
126;176;121
122;202;126
176;428;126
126;138;130
126;160;122
122;206;122
126;138;126
122;168;122
126;189;135
126;215;126
126;159;126
122;164;122
122;160;122
